genes_id	tAI	stAI
YDR399W	0.492339405503115	0.335071241067741
YDR400W	0.373689334304135	0.242585814538382
YDR401W	0.321839402835604	0.228076859240437
YDR402C	0.353411230289296	0.230952330768145
YDR403W	0.393762963737906	0.245928817601572
YDR404C	0.343304584911832	0.211257608580074
YDR405W	0.312765735405235	0.271598238810172
YDR406W	0.402363990084661	0.256847016242704
YDR406W-A	0.372127537407054	0.217034424448857
YDR407C	0.376585844522967	0.261267639286481
YDR408C	0.387084386573399	0.293231974663953
YDR409W	0.336309982368282	0.215801628224921
YDR410C	0.328997728657637	0.198492608061713
YDR411C	0.319422287935878	0.230835028697924
YDR412W	0.421882387460165	0.312631267679167
YDR413C	0.293230759426059	0.188070535529631
YDR414C	0.332264501866596	0.224479026749275
YDR415C	0.384165993747584	0.259834308760372
YDR416W	0.353606378392868	0.237801942109954
YDR417C	0.337894800749209	0.240565035564385
YDR418W	0.635318869149209	0.402656283883147
YDR419W	0.350552654404327	0.2308487653913
YDR420W	0.319729618645494	0.22747310166146
YDR421W	0.3352706518812	0.240381902797445
YDR422C	0.358249677575854	0.227848175815083
YDR423C	0.326854948928137	0.24731476726233
YDR424C	0.412659239805835	0.281659188393655
YDR425W	0.375038606237662	0.257901323148234
YDR426C	0.405092304474179	0.241098078094108
YDR427W	0.43017754715659	0.270120905297053
YDR428C	0.373950045507032	0.236589897733958
YDR429C	0.471881054431535	0.308675615891326
YDR430C	0.388177705474443	0.252789026275394
YDR431W	0.273564798153327	0.187650628194985
YDR432W	0.510216409127086	0.305923994554576
YDR433W	0.35482894704371	0.318512435902584
YDR434W	0.390001726839634	0.246723268459842
YDR435C	0.349940216989659	0.271576365825482
YDR436W	0.342815148312786	0.233784033847094
YDR437W	0.340049936349988	0.235462699865597
YDR438W	0.319921857203219	0.219609004781517
YDR439W	0.343989245160816	0.245772440980082
YDR440W	0.36153703575355	0.244607346843837
YDR441C	0.40025215611673	0.277144934450132
YDR442W	0.27347172173761	0.240760146277128
YDR443C	0.366136249696473	0.244135589623232
YDR444W	0.348916500727116	0.247147151594942
YDR445C	0.336243487026921	0.203899273949202
YDR446W	0.353157174379098	0.244585405713065
YDR447C	0.628850993592088	0.437612889340321
YDR448W	0.357133703579377	0.259799055122568
YDR449C	0.418397493678366	0.263158837728804
YDR450W	0.61535290822315	0.41162983276944
YDR451C	0.36410060229005	0.26970384079643
YDR452W	0.405739651490527	0.266690839706454
YDR453C	0.483202673711985	0.293959610849207
YDR454C	0.500276870307319	0.304740747590857
YDR455C	0.324612116760947	0.218611351063322
YDR456W	0.392316569734511	0.252724407163473
YDR457W	0.382364706592226	0.24465215274465
YDR458C	0.358765890703564	0.246451155796621
YDR459C	0.312794873873511	0.226306677813127
YDR460W	0.36481804647915	0.273200511469813
YDR461W	0.538354255515664	0.344156184053875
YDR461C-A	0.350870181966816	0.248524576231634
YDR462W	0.317980630816943	0.299271725868608
YDR463W	0.381585760107193	0.252603548552161
YDR464W	0.385917816125478	0.282722894851025
YDR464C-A	0.285906043121958	0.178182862589255
YDR465C	0.410791720534759	0.266028076060912
YDR466W	0.345788628071833	0.232440040479931
YDR467C	0.271115736350087	0.200987740627663
YDR468C	0.420231110438799	0.286982004110413
YDR469W	0.353655931374982	0.219891833265404
YDR470C	0.391802681778752	0.263954104060711
YDR471W	0.576155856915262	0.394352034791692
YDR472W	0.341625975977529	0.256800004008983
YDR473C	0.380259717704134	0.261505368770901
YDR475C	0.334082852624765	0.2508034820653
YDR476C	0.319762860057738	0.252432640041168
YDR477W	0.404218171151043	0.263203670415781
YDR478W	0.309341470032754	0.222778719689386
YDR479C	0.339213439200324	0.237395300575917
YDR480W	0.384205142134414	0.25688020906583
YDR481C	0.398606280811043	0.258653070776119
YDR482C	0.235613871524622	0.272920089217581
YDR483W	0.451156949061069	0.281890226139889
YDR484W	0.372858454505325	0.244771937235176
YDR485C	0.384107841849596	0.274629959803822
YDR486C	0.404170719813105	0.295241641765745
YDR487C	0.436498445691276	0.272971721667774
YDR488C	0.303158782295005	0.265675621030076
YDR489W	0.374478357352841	0.273032651414681
YDR490C	0.359691767025207	0.255492153251901
YDR491C	0.266113079634731	0.207585132831774
YDR492W	0.387808794483265	0.251747504623344
YDR493W	0.337932144431719	0.289709280029231
YDR494W	0.387092391893721	0.25738397238462
YDR495C	0.353919412070496	0.231000688223393
YDR496C	0.456842896929426	0.29753090285494
YDR497C	0.41700263691112	0.273680383770689
YDR498C	0.353362970997544	0.253637980712538
YDR499W	0.347722929893728	0.243763445486164
YDR500C	0.542078334541774	0.326793627331741
YDR501W	0.371965492459373	0.263321290909833
YDR502C	0.545071122277415	0.332146098750042
YDR503C	0.346574632035748	0.231054157804093
YDR504C	0.394879066973438	0.20257434465081
YDR505C	0.395186055102028	0.246758831027338
YDR506C	0.379923155503446	0.251920121622673
YDR507C	0.403333999195883	0.272535292550211
YDR508C	0.408692775892577	0.251755662885036
YDR509W	0.341449862503184	0.227075097784294
YDR510W	0.511063773651037	0.372176879430982
YDR510C-A	0.35862092425159	0.201144334472574
YDR511W	0.340537891167837	0.260390848555535
YDR512C	0.323986295878519	0.227504985137714
YDR513W	0.462783971387342	0.331287547111294
YDR514C	0.359587163190949	0.234433968437969
YDR515W	0.399978681497783	0.246864312505315
YDR516C	0.420487257116763	0.288023701528763
YDR517W	0.365132713392019	0.270103005423598
YDR518W	0.432253460086318	0.27475683629567
YDR519W	0.431811934843751	0.256524582648495
YDR520C	0.351664974068975	0.215408833467376
YDR521W	0.342937984551813	0.210279306634346
YDR522C	0.40458773870002	0.261796030887084
YDR523C	0.386323290072666	0.264230747863018
YDR524C	0.350380498223835	0.227056133667263
YDR524W-C	0.311535677237255	0.154131107644538
YDR524C-B	0.582532864361499	0.328286011545186
YDR524C-A	0.324167163995423	0.210231534118337
YDR525W	0.311298315524159	0.233697068091288
YDR525W-A	0.339315598317098	0.202931911160511
YDR526C	0.312932327702421	0.210046672228413
YDR527W	0.413830273719622	0.286769612747102
YDR528W	0.360953162483735	0.255568314491548
YDR529C	0.432934904807185	0.319236111551694
YDR530C	0.364158414617132	0.244905336822968
YDR531W	0.383827663396681	0.244124163257759
YDR532C	0.36737019939453	0.252126482821922
YDR533C	0.443393022982275	0.270551277633721
YDR534C	0.466436620079362	0.330939282562494
YDR535C	0.286369897978099	0.176089992677495
YDR536W	0.418462517354033	0.27220410229114
YDR537C	0.300482937042039	0.23149658609621
YDR538W	0.373155187057102	0.255642611157307
YDR539W	0.392498319893566	0.249509641057399
YDR540C	0.410677765697437	0.293326023986825
YDR541C	0.408071411127443	0.248959519381853
YDR542W	0.555019323209747	0.355265232527696
YDR543C	0.33744241437385	0.190867997298439
YDR544C	0.309325896467398	0.240477934869248
YDR545W	0.322933477260967	0.244532303783217
YDR545C-A	0.250026525574388	0.195651624480414
YIL177C	0.329585133452115	0.243203602628869
YIL177W-A	0.255164045996016	0.199762416220782
YIL176C	0.56241882460472	0.361329443546076
YIL173W	0.392777625529548	0.240411350720821
YIL172C	0.442459037550999	0.299636436112479
YIL171W-A	0.251498983964167	0.169243087462198
YIL169C	0.430306336679566	0.260592714318002
YIL166C	0.372171320170277	0.256035048756983
YIL165C	0.421421232177364	0.280017543119985
YIL164C	0.371555357027879	0.264152393518416
YIL163C	0.33086524717349	0.2033410308136
YIL162W	0.468932520331012	0.293727419298306
YIL161W	0.369979926702625	0.287241949937131
YIL160C	0.387853066135354	0.266707622771664
YIL159W	0.366530816133068	0.243634452952823
YIL158W	0.349849566121146	0.257720958274728
YIL157C	0.4100696617846	0.311607231422476
YIL156W-A	0.328315976518457	0.226514237628435
YIL156W-B	0.333557166768572	0.266961965111933
YIL156W	0.351604007765471	0.249745774917298
YIL155C	0.408489770245716	0.290100960992626
YIL154C	0.357933552818561	0.302268504608288
YIL153W	0.31711207265922	0.264526004170511
YIL152W	0.284576730695177	0.245430092926283
YIL151C	0.374065452162613	0.240388898869331
YIL150C	0.333687807717146	0.246786492647893
YIL149C	0.402824745762349	0.29296462315245
YIL148W	0.612254333373739	0.416592528477194
YIL147C	0.362159667940098	0.241099821088719
YIL146C	0.363944322529027	0.252344874782299
YIL145C	0.354795699603964	0.253412776057764
YIL144W	0.379094917786607	0.273550944776801
YIL143C	0.41657510547923	0.268067159586368
YIL142C-A	0.262284378599273	0.169071092411081
YIL142W	0.410528756061646	0.280981562619733
YIL141W	0.277122159739277	0.195653568692054
YIL140W	0.386653423507799	0.260568880355059
YIL139C	0.398682661525176	0.275894910718217
YIL138C	0.488821202551788	0.380476423959123
YIL137C	0.406700908467297	0.265700780135021
YIL136W	0.435207257527509	0.325130149146551
YIL135C	0.354628521331054	0.245806937494969
YIL134C-A	0.374534238530395	0.216834805791229
YIL134W	0.338124604475363	0.236301069256149
YIL133C	0.600775075158056	0.395278010903128
YIL132C	0.360037233624926	0.240571933552755
YIL131C	0.353109898433902	0.249098933600759
YIL130W	0.376385288890833	0.2369306628383
YIL129C	0.366215670808189	0.248158313040122
YIL128W	0.378575615790236	0.260309935190244
YIL127C	0.372389069394512	0.284356251373559
YIL126W	0.434019265719098	0.303675489105192
YIL125W	0.444830407682393	0.284709225773536
YIL124W	0.407937901146185	0.269897620273297
YIL123W	0.494388864474974	0.315945157818858
YIL122W	0.276920918396599	0.226962066914227
YIL121W	0.34859643658644	0.233255317730901
YIL120W	0.355326831878935	0.236893147696585
YIL119C	0.391952504322178	0.246065445070802
YIL118W	0.388708940213776	0.246984245876496
YIL117C	0.330682101474102	0.218460784247344
YIL116W	0.436853512887038	0.277556809924788
YIL115W-A	0.395236780575543	0.240381912495277
YIL115C	0.381982990224614	0.253836841368353
YIL114C	0.372074660204684	0.267257146139636
YIL113W	0.27410964340947	0.250223828239547
YIL112W	0.385312303763637	0.267521464194927
YIL111W	0.370006259536577	0.265733552657058
YIL110W	0.379207417660941	0.244724042520649
YIL109C	0.419954575670874	0.279560977527704
YIL108W	0.374065944119066	0.252565514004983
YIL107C	0.390912341771927	0.243400878803688
YIL106W	0.33625562340085	0.227128763929578
YIL105C	0.375065877218972	0.255648363052721
YIL105W-A	0.370763002240097	0.179525008775432
YIL104C	0.376098027492673	0.260942122218495
YIL103W	0.414275118317226	0.261410485485084
YIL102C-A	0.315614837761192	0.209195888487871
YIL102C	0.339925249191561	0.249704231630805
YIL101C	0.35006438968071	0.259806543402654
YIL100C-A	0.21065288462614	0.158741612081042
YIL100W	0.337368273061362	0.241544261857353
YIL099W	0.356549309476352	0.258228716063854
YIL098C	0.398048355125242	0.33164556837685
YIL097W	0.375370842522531	0.252271195032171
YIL096C	0.372329543756249	0.223811073737534
YIL095W	0.371643235141777	0.241949042329686
YIL094C	0.492124279208684	0.330116906820047
YIL093C	0.364938908073943	0.280735852269677
YIL092W	0.335906777082426	0.226401521258956
YIL091C	0.410740777732581	0.27207629311575
YIL090W	0.338402520937984	0.230809540857296
YIL089W	0.333620413572037	0.227971288693126
YIL088C	0.354538353741619	0.230076350629167
YIL087C	0.352440755127752	0.246104253944427
YIL086C	0.350248109075465	0.232005198864768
YIL085C	0.383465719523725	0.249968092932197
YIL084C	0.40763638098051	0.280506043425308
YIL083C	0.388791648587803	0.255279962764486
YIL082W	0.36517754930806	0.258148714920444
YIL082W-A	0.340753060404262	0.253956500298959
YIL079C	0.351706845168943	0.227216504742063
YIL078W	0.528208592013099	0.33537755428031
YIL077C	0.396892246692946	0.267850436697446
YIL076W	0.427180756679884	0.28583481487558
YIL075C	0.414643531657024	0.269920220213016
YIL074C	0.445378800142487	0.277544019988961
YIL073C	0.355403710919284	0.238735944265443
YIL072W	0.368853693966459	0.247963734793516
YIL071W-A	0.267861202971682	0.181522535480993
YIL071C	0.33548388686694	0.226293891286849
YIL070C	0.44708615880539	0.308907563426925
YIL069C	0.652582773467102	0.438116521857825
YIL068W-A	0.277978897079168	0.174947897378117
YIL068C	0.36463975748386	0.250744024828507
YIL067C	0.329145262857139	0.221819726858504
YIL066W-A	0.307091998431755	0.198213925629446
YIL066C	0.458296080117733	0.290407609263617
YIL065C	0.346773319605437	0.27061935370408
YIL064W	0.354233625383605	0.238858821382343
YIL063C	0.432197643096199	0.286777323961479
YIL062C	0.346182370236889	0.230203030163885
YIL061C	0.396702266127173	0.287780264913455
YIL060W	0.305885942269677	0.214887316154206
YIL059C	0.322701023054745	0.219040439700291
YIL058W	0.327395986459046	0.215409261411616
YIL057C	0.448401898906131	0.29466711482751
YIL056W	0.361634449912329	0.256075905494771
YIL055C	0.331062156224378	0.241001353475418
YIL054W	0.32599514207233	0.174221292411686
YIL053W	0.602311714628995	0.376457961977213
YIL052C	0.615313087590133	0.4155584817163
YIL051C	0.486970640502882	0.311414295673498
YIL050W	0.347926688613869	0.239973689798431
YIL049W	0.303233167810237	0.194760033484146
YIL048W	0.395595175280978	0.246248875578785
YIL047C-A	0.265440507230645	0.217720063956156
YIL047C	0.370296930186646	0.256840090105718
YIL046W-A	0.272244461941885	0.144627224138465
YIL046W	0.326523369721454	0.257058837602881
YIL045W	0.377684208481774	0.232397443074185
YIL044C	0.364608735734316	0.239902709574313
YIL043C	0.410330952695198	0.286234489669015
YIL042C	0.334640412323797	0.278240475762395
YIL041W	0.460532079324711	0.352731730192336
YIL040W	0.415122050734715	0.29385983156744
YIL039W	0.409061614735158	0.251451631424614
YIL038C	0.395029604575661	0.27418763790345
YIL037C	0.330364731894061	0.237630655879214
YIL036W	0.369983626666184	0.259619214529361
YIL035C	0.404183681525735	0.262918049772464
YIL034C	0.408261813531637	0.272084924817541
YIL033C	0.403981193089092	0.284734966051456
YIL032C	0.265799656988767	0.210810381154323
YIL031W	0.369664565020522	0.235997955690557
YIL030W-A	0.290558563953396	0.188082782849281
YIL030C	0.399115841263154	0.257374995984287
YIL029W-A	0.299066544717273	0.233266264560591
YIL029C	0.330143772859545	0.202633830847745
YIL028W	0.350686943948355	0.231863870698819
YIL027C	0.352202214760148	0.21457709292157
YIL026C	0.397211214882825	0.270832912794408
YIL025C	0.32908746043581	0.241175781623091
YIL024C	0.3806759773892	0.260211662878266
YIL023C	0.300835239882017	0.222738203738618
YIL022W	0.388550718480709	0.313114292964769
YIL021W	0.397251542373193	0.247063503093679
YIL021C-A	0.357636424047911	0.202600843554148
YIL020C-A	0.32902357505201	0.162242261807926
YIL020C	0.391592033464877	0.243558323669227
YIL019W	0.392854482194664	0.26271248173332
YIL018W	0.613257157083407	0.367822293328358
YIL017C	0.355746958446127	0.22970930142646
YIL016W	0.409227242465888	0.308400712306532
YIL015W	0.35811434279726	0.221420624686363
YIL014C-A	0.36910525965894	0.230234007788214
YIL014W	0.362831130521302	0.258167529235563
YIL013C	0.402497216549863	0.250615819138224
YIL012W	0.318305288048941	0.212032830147692
YIL011W	0.546170911327124	0.359254083283776
YIL010W	0.391066901625278	0.259517405447582
YIL009C-A	0.340457252343405	0.245606688153281
YIL009W	0.417621735997998	0.269115060682448
YIL008W	0.437768078713798	0.26110644869559
YIL007C	0.361275133831673	0.242408798916332
YIL006W	0.308471845958303	0.255407581150769
YIL005W	0.395335720989265	0.26808917765169
YIL004C	0.345707411565318	0.228937412803351
YIL003W	0.347264744352535	0.232704420719117
YIL002W-A	0.433875134627013	0.29803951478567
YIL002C	0.342520139459442	0.232667907232037
YIL001W	0.3254911975951	0.228272651817635
YIR001C	0.398779918215275	0.264541324899769
YIR002C	0.381252535232757	0.253837004308795
YIR003W	0.37858503151501	0.282923999187523
YIR004W	0.428110302768502	0.294296988911325
YIR005W	0.336113996453875	0.222362340195401
YIR006C	0.39317640917503	0.272947127602343
YIR007W	0.363570234012286	0.240795539818626
YIR008C	0.377719123679948	0.260138398663744
YIR009W	0.278878389054784	0.258289388607791
YIR010W	0.339908999811582	0.266392753241964
YIR011C	0.34884710336668	0.253840292950118
YIR012W	0.406094246059634	0.263052733715711
YIR013C	0.358808447887582	0.299513652292003
YIR014W	0.274517768101027	0.21270375568675
YIR015W	0.338328427680966	0.241357355839651
YIR016W	0.284675253077911	0.238344416006589
YIR017C	0.366308899013058	0.302281891205163
YIR017W-A	0.284183435400342	0.229937618428028
YIR018W	0.335501039876725	0.24845751786018
YIR018C-A	0.311748102768456	0.1849658419332
YIR019C	0.439748067511809	0.313747220051758
YIR020C	0.328431394227365	0.209905948938072
YIR020W-A	0.337446753798838	0.265124263329012
YIR020C-B	0.301268831516807	0.219816235696891
YIR021W	0.322882586648293	0.246464271472831
YIR021W-A	0.329081716741612	0.237668951063641
YIR022W	0.412259063916342	0.282579078429705
YIR023W	0.346026897155281	0.23313284126623
YIR023C-A	0.311145234731348	0.210519695843198
YIR024C	0.412585486874544	0.271797614325876
YIR025W	0.328297250023663	0.243652346302543
YIR026C	0.394523484671084	0.276096243492746
YIR027C	0.376963426568451	0.267993692604921
YIR028W	0.384423221400488	0.238799481662861
YIR029W	0.392665712932066	0.275306243900195
YIR030C	0.355750189729583	0.237032418455927
YIR030W-A	0.307587135985085	0.210187801683706
YIR031C	0.421895515447226	0.279983964838821
YIR032C	0.342641059550114	0.249373539882805
YIR033W	0.375122197254508	0.243290216498437
YIR034C	0.415573232737904	0.278561736537171
YIR035C	0.450174440319372	0.30821299845804
YIR036C	0.343762527092755	0.288612794852524
YIR036W-A	0.319058952527734	0.221581875700657
YIR037W	0.455155482000445	0.320211863988179
YIR038C	0.441926133337785	0.293923124577713
YIR039C	0.373652439094891	0.228583348478292
YIR040C	0.283901273731358	0.192411918736639
YIR041W	0.574889440523054	0.361620203184162
YIR042C	0.384905168577561	0.263939470306611
YEL077C	0.328661215106197	0.244460407272793
YEL077W-A	0.253714880178474	0.19941057117928
YEL076C-A	0.292301886262485	0.248100853977797
YEL076C	0.291685388488658	0.254886761124746
YEL075W-A	0.289924469409668	0.212041138704836
YEL075C	0.412966070236002	0.289798862650069
YEL074W	0.321120656621888	0.221219372074794
YEL073C	0.355890285421362	0.218375342208814
YEL072W	0.346756669048349	0.222638950686221
YEL071W	0.437675355405791	0.269732171934435
YEL070W	0.452706064939405	0.305453185974568
YEL069C	0.385472260163963	0.240992530553464
YEL068C	0.37186800185351	0.226536764183199
YEL067C	0.267088523976546	0.219506965426354
YEL066W	0.384754116685543	0.28955571584219
YEL065W	0.40857177433686	0.258003481049433
YEL064C	0.350429806452631	0.231862878784022
YEL063C	0.445199378827293	0.287083683103899
YEL062W	0.354782801926332	0.237907147593744
YEL061C	0.387227120948318	0.253618993270085
YEL060C	0.484133528545066	0.308399976143248
YEL059C-A	0.306574714958411	0.23076897963124
YEL059W	0.263094291215046	0.159271318649174
YEL058W	0.387118620997537	0.273733817094972
YEL057C	0.349670246992405	0.254974023882042
YEL056W	0.366342840198562	0.24414622166274
YEL055C	0.386715242894224	0.261929616676828
YEL054C	0.600652328899775	0.382303302364328
YEL053W-A	0.343260167537427	0.239620482433852
YEL053C	0.39290110487116	0.25135286171806
YEL052W	0.348419044288972	0.238772254682773
YEL051W	0.498908643546817	0.345042134739702
YEL050W-A	0.279014266327055	0.161881511347606
YEL050C	0.374875968820055	0.266295347801546
YEL049W	0.558691757886906	0.369999445903352
YEL048C	0.378023691339426	0.238761155774433
YEL047C	0.477485796000326	0.320172098423421
YEL046C	0.478515371273108	0.317253028320485
YEL045C	0.26435496243543	0.160739950826482
YEL044W	0.350076874597495	0.273068690259613
YEL043W	0.364137548480612	0.256333718836628
YEL042W	0.428352428892607	0.272887910993544
YEL041W	0.357857314510992	0.239949422222747
YEL040W	0.407388069032488	0.225988790563596
YEL039C	0.428123118689952	0.268701574487901
YEL038W	0.372778650737117	0.285998528332166
YEL037C	0.40346320219865	0.290005831615829
YEL036C	0.392330649462413	0.2884065791138
YEL035C	0.27594483895017	0.201853772104524
YEL034C-A	0.3463256159116	0.180082556842807
YEL034W	0.633355126151769	0.383675760438214
YEL033W	0.30617349663075	0.19557337301373
YEL032W	0.417669460221219	0.277630344608144
YEL032C-A	0.231220048599	0.123707281223587
YEL031W	0.456606765049572	0.291981210371626
YEL030C-A	0.301866064718466	0.229139044212703
YEL030W	0.43095481305699	0.296859995354352
YEL029C	0.364211939683494	0.239546093660796
YEL028W	0.322231202194686	0.19292199812308
YEL027W	0.533274361228254	0.308017229529189
YEL026W	0.583625795096782	0.383109488760557
YEL025C	0.343576897496441	0.225880961112032
YEL024W	0.466598807966794	0.284534009953687
YEL023C	0.356588338696994	0.23306967108247
YEL022W	0.399081269976339	0.264648240449762
YEL021W	0.448253583680008	0.307711773756451
YEL020C-B	0.380307870333381	0.227120025780304
YEL020W-A	0.416488786056844	0.350737085100251
YEL020C	0.361076767400964	0.250254340042776
YEL019C	0.370171207508256	0.251157452116335
YEL018C-A	0.274433993399479	0.192863195834449
YEL018W	0.338569466538457	0.268382066183057
YEL017C-A	0.519224194843463	0.318923965692188
YEL017W	0.348013162989652	0.240785285745419
YEL016C	0.335242384036505	0.23683380158198
YEL015W	0.399959866879559	0.27367740944267
YEL014C	0.336747587348193	0.194026135945012
YEL013W	0.40946400400024	0.267166759107314
YEL012W	0.372385813732978	0.235972210319591
YEL011W	0.401198602701113	0.251365107040122
YEL010W	0.274380488818638	0.185462232489384
YEL009C-A	0.301778803338345	0.21542294236577
YEL009C	0.448180076230572	0.305436614488567
YEL008W	0.312550841800995	0.244657304315542
YEL008C-A	0.270826145245994	0.296676459962468
YEL007W	0.375637366229389	0.22274210215802
YEL006W	0.33570677848721	0.226103405271941
YEL005C	0.355919767068425	0.229887292236448
YEL004W	0.293761290648235	0.199525801039422
YEL003W	0.420620974142966	0.288432790228538
YEL002C	0.403387202739566	0.252772995184221
YEL001C	0.401376204024228	0.251549624955196
YER001W	0.382398681235134	0.239722945204915
YER002W	0.457403855485772	0.321462961958639
YER003C	0.47392306709415	0.304548681258148
YER004W	0.412328111012952	0.301278302448166
YER005W	0.343510606857254	0.223417905966116
YER006W	0.437436037494834	0.292655599466693
YER006C-A	0.32533795184613	0.193013386493339
YER007W	0.354191052180666	0.22588277966695
YER007C-A	0.444469563571412	0.293671870469645
YER008C	0.384558908492874	0.270543742262143
YER009W	0.481440606708419	0.303481160323643
YER010C	0.345461546398425	0.237524579969148
YER011W	0.576427843526453	0.405011865802787
YER012W	0.447096036322537	0.29304952116948
YER013W	0.368682899873902	0.264677322354896
YER014W	0.378929861969577	0.262388618701153
YER014C-A	0.379951427974379	0.238829522033948
YER015W	0.401993422135483	0.259033986599802
YER016W	0.356422237809984	0.232114382115208
YER017C	0.381978322594948	0.259147465467664
YER018C	0.296406039248364	0.234735401646415
YER019W	0.369596988589385	0.265383097043741
YER019C-A	0.427284128198682	0.308521940387772
YER020W	0.360054631074709	0.28331246138368
YER021W	0.413390077686017	0.269136751557805
YER022W	0.381707833447533	0.251853948718733
YER023W	0.42800318943075	0.29156178749816
YER023C-A	0.359636924034594	0.251220969611859
YER024W	0.386420623602579	0.258014517131915
YER025W	0.485098964575314	0.301076608684225
YER026C	0.407764179627299	0.249183907108282
YER027C	0.378289779501532	0.240986184604263
YER028C	0.289203225434641	0.226439999810089
YER029C	0.346047070671255	0.268278173501455
YER030W	0.526286687384151	0.346284318029072
YER031C	0.395534584378671	0.243029442935251
YER032W	0.35750419045722	0.250034539242814
YER033C	0.359944620256835	0.22596787539531
YER034W	0.336379770875059	0.252293749609307
YER035W	0.334352345208074	0.268528336946406
YER036C	0.506106583493568	0.326661813936381
YER037W	0.391294053709819	0.2759981663472
YER038C	0.384597984231074	0.233579188434155
YER038W-A	0.374339067948576	0.302861715613583
YER039C	0.362589816680312	0.260797250672446
YER039C-A	0.305068707668424	0.265409204981393
YER040W	0.330880940117943	0.220110723177896
YER041W	0.356179164482175	0.229941214869617
YER042W	0.399470015036555	0.232570000688582
YER043C	0.588110551923055	0.368481003066057
YER044C	0.486861713926287	0.331046384107708
YER044C-A	0.33873362028497	0.239910212311418
YER045C	0.36065128342709	0.24766774253127
YER046W	0.36081160384114	0.255131768207048
YER046W-A	0.315953667302263	0.205738729790001
YER047C	0.351140223364673	0.256846964444331
YER048C	0.45023196396447	0.314296195468851
YER048W-A	0.463848122478717	0.34959562531526
YER049W	0.453553673916591	0.294044322705516
YER050C	0.36550403210372	0.251670976607036
YER051W	0.375188898478957	0.230440203636451
YER052C	0.439332664161003	0.2683622132779
YER053C	0.393520854072211	0.247330739999098
YER053C-A	0.49395633295345	0.321022268917635
YER054C	0.377424950683996	0.254066761544471
YER055C	0.414606014410339	0.264534944895906
YER056C	0.419979290792483	0.250490975368833
YER056C-A	0.609570874332844	0.402679571068001
YER057C	0.496007890090321	0.346318064435723
YER058W	0.30792126854962	0.282142972987974
YER059W	0.34574729132344	0.230233155613118
YER060W	0.384352475203126	0.244304551965583
YER060W-A	0.391129264121454	0.230537511297837
YER061C	0.35313780243281	0.222996046145033
YER062C	0.503265775303279	0.334112746089073
YER063W	0.436024188393473	0.316814237848318
YER064C	0.362786821134489	0.253746618309443
YER065C	0.466297627360765	0.308938005126946
YER066W	0.32830925296267	0.206518524197918
YER066C-A	0.33250048640545	0.208041297024799
YER067W	0.426659315060997	0.268014950014525
YER067C-A	0.262130073157172	0.185605988169893
YER068W	0.386963720782673	0.243144866590568
YER068C-A	0.312900295354236	0.174830604727278
YER069W	0.422800091952075	0.266177876271974
YER070W	0.477871360184677	0.303503886363884
YER071C	0.362234904537427	0.229731780122504
YER072W	0.364150207392503	0.26744313444866
YER073W	0.445525942652405	0.295180212739665
YER074W	0.668766667370679	0.453005016330652
YER074W-A	0.360515938634129	0.257139678475362
YER075C	0.35737520863611	0.238996189444692
YER076C	0.370235608824455	0.227295574171063
YER076W-A	0.322220779659031	0.201747089255228
YER077C	0.348227199931123	0.242121572783951
YER078C	0.399104002929002	0.259052996166532
YER078W-A	0.25097253683275	0.173073353511283
YER079W	0.380432407650177	0.247637546153261
YER079C-A	0.255595280167055	0.186189690129942
YER080W	0.43654533489472	0.287503115320666
YER081W	0.483020797185641	0.307089740345387
YER082C	0.409090273771254	0.273718850577061
YER083C	0.34586803891145	0.246138943738531
YER084W	0.272144650303236	0.173643842447555
YER084W-A	0.293942504251891	0.207961384831956
YER085C	0.310030233637626	0.263131889512447
YER086W	0.463784399062205	0.287905909738541
YER087W	0.357473886013519	0.236452206000324
YER087C-A	0.278980210754214	0.178658790230464
YER087C-B	0.413051453185845	0.284280581716802
YER088C	0.375967570654183	0.269007463615902
YER088C-A	0.320406252659955	0.242950575753198
YER088W-B	0.332216142954366	0.218710166975782
YER089C	0.379146950036794	0.261163607694151
YER090W	0.435259103497204	0.269723438491773
YER090C-A	0.262418220943301	0.210140694011189
YER091C	0.609307512458454	0.404029667195883
YER091C-A	0.286201591241194	0.190754022563672
YER092W	0.350254738756368	0.260224859262058
YER093C	0.347214617814961	0.23420476697636
YER093C-A	0.332643682226994	0.247383694627866
YER094C	0.3815371320635	0.257123908566234
YER095W	0.402421855176165	0.270846691643255
YER096W	0.373216377565182	0.246912072130549
YER097W	0.303410904045451	0.193503557609772
YER098W	0.368406907413985	0.228246492413492
YER099C	0.357197048232974	0.234517682440274
YER100W	0.395367768377534	0.275896626932609
YER101C	0.382969163744877	0.240100545318031
YER102W	0.600583643954684	0.397619532742415
YER103W	0.44012892749523	0.297136856994831
YER104W	0.343181717136877	0.275198677884094
YER105C	0.364845627326037	0.23500657356021
YER106W	0.352985634205492	0.239198380069743
YER107C	0.337906577211929	0.211037428885493
YER107W-A	0.323753354683264	0.222235390501657
YER109C	0.347497290176885	0.241041981452693
YER110C	0.498072929340191	0.335875638185612
YER111C	0.379353352726099	0.257893478422639
YER112W	0.415326115263176	0.25003465554078
YER113C	0.332196272277097	0.219336102775532
YER114C	0.368620035780596	0.25979902667311
YER115C	0.336215507817867	0.207105988854759
YER116C	0.359700906933286	0.247871820414708
YER117W	0.59697435413883	0.366035154927691
